,Conference,Year,Title,Novelty,Domain,Note
1265,IEEE International Conference on Robotics and Automation,2021,Auto-calibration Method Using Stop Signs for Urban Autonomous Driving Applications,,,
1266,IEEE International Conference on Robotics and Automation,2021,Efficient Real-Time Inference in Temporal Convolution Networks,,,
1267,IEEE International Conference on Robotics and Automation,2021,F-SIOL-310: A Robotic Dataset and Benchmark for Few-Shot Incremental Object Learning,,,
1268,IEEE International Conference on Robotics and Automation,2021,Deformable Linear Object Prediction Using Locally Linear Latent Dynamics,,,
1269,IEEE International Conference on Robotics and Automation,2021,Visual-Inertial Filtering for Human Walking Quantification,,,
1270,IEEE International Conference on Robotics and Automation,2021,VOLDOR+SLAM: For the times when feature-based or direct methods are not good enough,,,
1271,IEEE International Conference on Robotics and Automation,2021,ROBIN: a Graph-Theoretic Approach to Reject Outliers in Robust Estimation using Invariants,,,
1272,IEEE International Conference on Robotics and Automation,2021,CLIPPER: A Graph-Theoretic Framework for Robust Data Association,,,
1273,IEEE International Conference on Robotics and Automation,2021,Monitoring Fatigue-Induced Changes in Performance during Robot-Mediated Dynamic Movement,,,
1274,IEEE International Conference on Robotics and Automation,2021,Fingertip Pulse-Echo Ultrasound and Optoacoustic Dual-Modal and Dual Sensing Mechanisms Near-Distance Sensor for Ranging and Material Sensing in Robotic Grasping,,,
1275,IEEE International Conference on Robotics and Automation,2021,"Development of a Perception System for an Autonomous Surface Vehicle using Monocular Camera, LIDAR, and Marine RADAR",,,
1276,IEEE International Conference on Robotics and Automation,2021,Detecting and Mapping Trees in Unstructured Environments with a Stereo Camera and Pseudo-Lidar,,,
1277,IEEE International Conference on Robotics and Automation,2021,Linear Inverse Problem for Depth Completion with RGB Image and Sparse LIDAR Fusion,,,
1278,IEEE International Conference on Robotics and Automation,2021,Macro-Mini Actuation of Pneumatic Pouches for Soft Wearable Haptic Displays,,,
1279,IEEE International Conference on Robotics and Automation,2021,Artificial Neural Networks to Solve Forward Kinematics of a Wearable Parallel Robot with Semi-rigid Links,,,
1280,IEEE International Conference on Robotics and Automation,2021,"Batteries, camera, action! Learning a semantic control space for expressive robot cinematography",,,
1281,IEEE International Conference on Robotics and Automation,2021,Sim-to-Real Learning of All Common Bipedal Gaits via Periodic Reward Composition,,,
1282,IEEE International Conference on Robotics and Automation,2021,Agile Robot Navigation through Hallucinated Learning and Sober Deployment,,,
1283,IEEE International Conference on Robotics and Automation,2021,Neural fidelity warping for efficient robot morphology design,,,
1284,IEEE International Conference on Robotics and Automation,2021,Computational Design and Fabrication of Corrugated Mechanisms from Behavioral Specifications,,,
1285,IEEE International Conference on Robotics and Automation,2021,Human Driven Compliant Transmission Mechanism,,,
1286,IEEE International Conference on Robotics and Automation,2021,Design Paradigms Based on Spring Agonists for Underactuated Robot Hands: Concepts and Application,,,
1287,IEEE International Conference on Robotics and Automation,2021,Multibranch Learning for Angiodysplasia Segmentation with Attention-Guided Networks and Domain Adaptation,,,
1288,IEEE International Conference on Robotics and Automation,2021,Model-Predictive Control of Blood Suction for Surgical Hemostasis using Differentiable Fluid Simulations,,,
1289,IEEE International Conference on Robotics and Automation,2021,Learning Dense Visual Correspondences in Simulation to Smooth and Fold Real Fabrics,,,
1290,IEEE International Conference on Robotics and Automation,2021,StRETcH: a Soft to Resistive Elastic Tactile Hand,,,
1291,IEEE International Conference on Robotics and Automation,2021,An Active Palm Enhances Dexterity of Soft Robotic In-Hand Manipulation,,,
1292,IEEE International Conference on Robotics and Automation,2021,Compensating for Unmodeled Forces using Neural Networks in Soft Manipulator Planning,,,
1293,IEEE International Conference on Robotics and Automation,2021,Towards Robust One-shot Task Execution using Knowledge Graph Embeddings,,,
1294,IEEE International Conference on Robotics and Automation,2021,An Efficient Closed-Form Method for Optimal Hybrid Force-Velocity Control,,,
1295,IEEE International Conference on Robotics and Automation,2021,Sliding on Manifolds: Geometric Attitude Control with Quaternions,,,
1296,IEEE International Conference on Robotics and Automation,2021,Encoding Defensive Driving as a Dynamic Nash Game,,,
1297,IEEE International Conference on Robotics and Automation,2021,Enhancing Safety of Students with Mobile Air Filtration during School Reopening from COVID-19,,,
1298,IEEE International Conference on Robotics and Automation,2021,Probabilistic Safety-Assured Adaptive Merging Control for Autonomous Vehicles,,,
1299,IEEE International Conference on Robotics and Automation,2021,Leveraging Post Hoc Context for Faster Learning in Bandit Settings with Applications in Robot-Assisted Feeding,,,
1300,IEEE International Conference on Robotics and Automation,2021,Task-Invariant Learning of Continuous Joint Kinematics during Steady-State and Transient Ambulation Using Ultrasound Sensing,,,
1301,IEEE International Conference on Robotics and Automation,2021,Kinesthetic feedback improves grasp performance in cable-driven prostheses,,,
1302,IEEE International Conference on Robotics and Automation,2021,Generalized Nonlinear and Finsler Geometry for Robotics,,,
1303,IEEE International Conference on Robotics and Automation,2021,A Fast and Approximate Medial Axis Sampling Technique,,,
1304,IEEE International Conference on Robotics and Automation,2021,Contact-Implicit Trajectory Optimization With Learned Deformable Contacts Using Bilevel Optimization,,,
1305,IEEE International Conference on Robotics and Automation,2021,Energy-optimal Path Planning with Active Flow Perception for Autonomous Underwater Vehicles,,,
1306,IEEE International Conference on Robotics and Automation,2021,Double Meta-Learning for Data Efficient Policy Optimization in Non-Stationary Environments,,,
1307,IEEE International Conference on Robotics and Automation,2021,Adversarial Attacks on Optimization based Planners,,,
1308,IEEE International Conference on Robotics and Automation,2021,TORNADO-Net: mulTiview tOtal vaRiatioN semAntic segmentation with Diamond inceptiOn module,,,
1309,IEEE International Conference on Robotics and Automation,2021,Lite-HDSeg: LiDAR Semantic Segmentation Using Lite Harmonic Dense Convolutions,,,
1310,IEEE International Conference on Robotics and Automation,2021,A Graph-Based Method for Joint Instance Segmentation of Point Clouds and Image Sequences,,,
1311,IEEE International Conference on Robotics and Automation,2021,Affordable Autonomy through Cooperative Sensing and Planning,,,
1312,IEEE International Conference on Robotics and Automation,2021,Reachable Polyhedral Marching (RPM): A Safety Verification Algorithm for Robotic Systems with Deep Neural Network Components,,,
1313,IEEE International Conference on Robotics and Automation,2021,Multi-Robot Dynamical Source Seeking in Unknown Environments,,,
1314,IEEE International Conference on Robotics and Automation,2021,Volumetric Objectives for Multi-Robot Exploration of Three-Dimensional Environments,,,
1315,IEEE International Conference on Robotics and Automation,2021,Flow-FL: Data-Driven Federated Learning for Spatio-Temporal Predictions in Multi-Robot Systems,,,
1316,IEEE International Conference on Robotics and Automation,2021,Non-Monotone Energy-Aware Information Gathering for Heterogeneous Robot Teams,,,
1317,IEEE International Conference on Robotics and Automation,2021,Multi-Robot Distributed Semantic Mapping in Unfamiliar Environments through Online Matching of Learned Representations,,,
1318,IEEE International Conference on Robotics and Automation,2021,Sensor Placement for Globally Optimal Coverage of 3D-Embedded Surfaces,,,
1319,IEEE International Conference on Robotics and Automation,2021,Reachability Analysis for FollowerStopper: Safety Analysis and Experimental Results,,,
1320,IEEE International Conference on Robotics and Automation,2021,Multi-Hypothesis Interactions in Game-Theoretic Motion Planning,,,
1321,IEEE International Conference on Robotics and Automation,2021,An Approximation Algorithm for an Assisted Shortest Path Problem,,,
1322,IEEE International Conference on Robotics and Automation,2021,Projector-Guided Non-Holonomic Mobile 3D Printing,,,
1323,IEEE International Conference on Robotics and Automation,2021,Robot Development and Path Planning for Indoor Ultraviolet Light Disinfection,,,
1324,IEEE International Conference on Robotics and Automation,2021,"Piecewise-Linear Motion Planning amidst Static, Moving, or Morphing Obstacles",,,
1325,IEEE International Conference on Robotics and Automation,2021,Smooth Path Planning for Continuum Arms,,,
1326,IEEE International Conference on Robotics and Automation,2021,Anticipatory Path Planning for Continuum Arms in Dynamic Environments,,,
1327,IEEE International Conference on Robotics and Automation,2021,Occupancy Map Inpainting for Online Robot Navigation,,,
1328,IEEE International Conference on Robotics and Automation,2021,Ellipse Loss for Scene-Compliant Motion Prediction,,,
1329,IEEE International Conference on Robotics and Automation,2021,Predictive Runtime Monitoring for Mobile Robots using Logic-Based Bayesian Intent Inference,,,
1330,IEEE International Conference on Robotics and Automation,2021,Graph-SIM: A Graph-based Spatiotemporal Interaction Modelling for Pedestrian Action Prediction,,,
1331,IEEE International Conference on Robotics and Automation,2021,Efficient and Robust LiDAR-Based End-to-End Navigation,,,
1332,IEEE International Conference on Robotics and Automation,2021,Environmental Hotspot Identification in Limited Time with a UAV Equipped with a Downward-Facing Camera,,,
1333,IEEE International Conference on Robotics and Automation,2021,Object-centric Video Prediction without Annotation,,,
1334,IEEE International Conference on Robotics and Automation,2021,Generalization in Reinforcement Learning by Soft Data Augmentation,,,
